,Year,Month,MobileWeb_or_Web,Type_of_Customers?,Where_Are_They_comming_from?,Which_Place_in_India?,How_many_Landed_on_our_Page?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form_and_Completed_and_submited_the_form?
655,2019,11,1,1,Unidentified_Sources,Bangalore,74535.0,46019.0,10199,4530
656,2019,11,1,1,Unidentified_Sources,Chennai,197010.0,145620.0,46774,20419
657,2019,11,1,1,Unidentified_Sources,Dehradun,75158.0,58874.0,13702,7658
658,2019,11,1,1,Unidentified_Sources,Indore,486347.0,339082.0,166418,50094
659,2019,11,1,1,Unidentified_Sources,Pune,414426.0,190760.0,49314,25254
660,2019,12,0,0,Came_From_Google,Bangalore,0.0,0.0,53510,15816
661,2019,12,0,0,Came_From_Google,Chennai,0.0,0.0,131045,48256
662,2019,12,0,0,Came_From_Google,Dehradun,0.0,0.0,47487,16784
663,2019,12,0,0,Came_From_Google,Indore,0.0,0.0,151207,53842
664,2019,12,0,0,Came_From_Google,Pune,0.0,0.0,145773,31120
665,2019,12,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,78351,21851
666,2019,12,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,157381,60593
667,2019,12,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,83510,21208
668,2019,12,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,236823,93416
669,2019,12,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,339265,81932
670,2019,12,0,0,Unidentified_Sources,Bangalore,0.0,0.0,22350,5535
671,2019,12,0,0,Unidentified_Sources,Chennai,0.0,0.0,55222,14710
672,2019,12,0,0,Unidentified_Sources,Dehradun,0.0,0.0,29224,6342
673,2019,12,0,0,Unidentified_Sources,Indore,0.0,0.0,66636,18652
674,2019,12,0,0,Unidentified_Sources,Pune,0.0,0.0,82649,14927
675,2019,12,0,1,Came_From_Google,Bangalore,105150.0,84942.0,47473,37613
676,2019,12,0,1,Came_From_Google,Chennai,386345.0,305946.0,169084,120536
677,2019,12,0,1,Came_From_Google,Dehradun,135141.0,104846.0,50979,34683
678,2019,12,0,1,Came_From_Google,Indore,657398.0,495791.0,314853,189902
679,2019,12,0,1,Came_From_Google,Pune,298632.0,209412.0,113743,84044
680,2019,12,0,1,Landed_on_the_page_Directly,Bangalore,224417.0,141097.0,71248,60020
681,2019,12,0,1,Landed_on_the_page_Directly,Chennai,895729.0,344864.0,141822,113971
682,2019,12,0,1,Landed_on_the_page_Directly,Dehradun,476248.0,171409.0,59941,43807
683,2019,12,0,1,Landed_on_the_page_Directly,Indore,1342591.0,884223.0,526159,351120
684,2019,12,0,1,Landed_on_the_page_Directly,Pune,3542925.0,1799335.0,385345,323761
685,2019,12,0,1,Unidentified_Sources,Bangalore,40782.0,27673.0,10147,5030
686,2019,12,0,1,Unidentified_Sources,Chennai,166597.0,110254.0,37023,20008
687,2019,12,0,1,Unidentified_Sources,Dehradun,85375.0,63885.0,16870,10863
688,2019,12,0,1,Unidentified_Sources,Indore,289504.0,185705.0,100495,53381
689,2019,12,0,1,Unidentified_Sources,Pune,237021.0,115569.0,43938,28006
690,2019,12,1,0,Came_From_Google,Bangalore,0.0,0.0,57370,18420
691,2019,12,1,0,Came_From_Google,Chennai,0.0,0.0,110547,39097
692,2019,12,1,0,Came_From_Google,Dehradun,0.0,0.0,47788,15025
693,2019,12,1,0,Came_From_Google,Indore,0.0,0.0,119683,40950
694,2019,12,1,0,Came_From_Google,Pune,0.0,0.0,172414,34065
695,2019,12,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,98312,28863
696,2019,12,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,161670,49393
697,2019,12,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,88641,16727
698,2019,12,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,304550,90646
699,2019,12,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,461199,85007
700,2019,12,1,0,Unidentified_Sources,Bangalore,0.0,0.0,16004,4850
701,2019,12,1,0,Unidentified_Sources,Chennai,0.0,0.0,32520,9950
702,2019,12,1,0,Unidentified_Sources,Dehradun,0.0,0.0,17983,4779
703,2019,12,1,0,Unidentified_Sources,Indore,0.0,0.0,50127,11524
704,2019,12,1,0,Unidentified_Sources,Pune,0.0,0.0,59691,11367
705,2019,12,1,1,Came_From_Google,Bangalore,161897.0,118349.0,56238,42308
706,2019,12,1,1,Came_From_Google,Chennai,488709.0,367576.0,189872,133673
707,2019,12,1,1,Came_From_Google,Dehradun,194336.0,139343.0,65744,43911
708,2019,12,1,1,Came_From_Google,Indore,858970.0,603466.0,371640,206373
709,2019,12,1,1,Came_From_Google,Pune,439533.0,287843.0,153572,105999
710,2019,12,1,1,Landed_on_the_page_Directly,Bangalore,425221.0,192023.0,63161,35130
711,2019,12,1,1,Landed_on_the_page_Directly,Chennai,864849.0,425462.0,166851,82988
712,2019,12,1,1,Landed_on_the_page_Directly,Dehradun,550168.0,251838.0,64397,28841
713,2019,12,1,1,Landed_on_the_page_Directly,Indore,1834105.0,1139288.0,644418,206887
714,2019,12,1,1,Landed_on_the_page_Directly,Pune,1581278.0,807603.0,415106,213120
715,2019,12,1,1,Unidentified_Sources,Bangalore,64621.0,37389.0,9755,4784
716,2019,12,1,1,Unidentified_Sources,Chennai,177018.0,123778.0,37520,16502
717,2019,12,1,1,Unidentified_Sources,Dehradun,76343.0,56429.0,14623,8676
718,2019,12,1,1,Unidentified_Sources,Indore,530446.0,309159.0,156611,49842
719,2019,12,1,1,Unidentified_Sources,Pune,408904.0,169831.0,49745,26268
720,2020,1,0,0,Came_From_Google,Bangalore,0.0,0.0,51753,16463
721,2020,1,0,0,Came_From_Google,Chennai,0.0,0.0,112924,46185
722,2020,1,0,0,Came_From_Google,Dehradun,0.0,0.0,44096,17047
723,2020,1,0,0,Came_From_Google,Indore,0.0,0.0,134562,55143
724,2020,1,0,0,Came_From_Google,Pune,0.0,0.0,189015,30749
725,2020,1,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,58462,19869
726,2020,1,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,117566,52305
727,2020,1,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,66861,19529
728,2020,1,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,176118,81592
729,2020,1,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,268592,78547
730,2020,1,0,0,Unidentified_Sources,Bangalore,0.0,0.0,12968,3809
731,2020,1,0,0,Unidentified_Sources,Chennai,0.0,0.0,31428,10743
732,2020,1,0,0,Unidentified_Sources,Dehradun,0.0,0.0,21289,5022
733,2020,1,0,0,Unidentified_Sources,Indore,0.0,0.0,47455,15484
734,2020,1,0,0,Unidentified_Sources,Pune,0.0,0.0,46669,12666
735,2020,1,0,1,Came_From_Google,Bangalore,116371.0,80685.0,47257,38883
736,2020,1,0,1,Came_From_Google,Chennai,394491.0,265241.0,160225,122782
737,2020,1,0,1,Came_From_Google,Dehradun,145002.0,94283.0,48146,34720
738,2020,1,0,1,Came_From_Google,Indore,695854.0,459359.0,309677,203030
739,2020,1,0,1,Came_From_Google,Pune,305857.0,182635.0,106324,89241
740,2020,1,0,1,Landed_on_the_page_Directly,Bangalore,247364.0,112815.0,66349,55687
741,2020,1,0,1,Landed_on_the_page_Directly,Chennai,956121.0,422473.0,129622,101784
742,2020,1,0,1,Landed_on_the_page_Directly,Dehradun,463314.0,132498.0,48183,32357
743,2020,1,0,1,Landed_on_the_page_Directly,Indore,1216202.0,492511.0,296164,201071
744,2020,1,0,1,Landed_on_the_page_Directly,Pune,4047531.0,2378169.0,360783,300444
745,2020,1,0,1,Unidentified_Sources,Bangalore,36127.0,19752.0,7169,3846
746,2020,1,0,1,Unidentified_Sources,Chennai,142708.0,78835.0,27513,15392
747,2020,1,0,1,Unidentified_Sources,Dehradun,81983.0,48369.0,16179,11344
748,2020,1,0,1,Unidentified_Sources,Indore,264407.0,141266.0,79253,40493
749,2020,1,0,1,Unidentified_Sources,Pune,209696.0,78155.0,35506,25173
750,2020,1,1,0,Came_From_Google,Bangalore,0.0,0.0,60273,19063
751,2020,1,1,0,Came_From_Google,Chennai,0.0,0.0,98093,36428
752,2020,1,1,0,Came_From_Google,Dehradun,0.0,0.0,43030,14084
753,2020,1,1,0,Came_From_Google,Indore,0.0,0.0,109203,39464
754,2020,1,1,0,Came_From_Google,Pune,0.0,0.0,189950,33631
755,2020,1,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,80532,23645
756,2020,1,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,138733,40343
757,2020,1,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,96994,13542
758,2020,1,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,267590,76535
759,2020,1,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,429620,84203
760,2020,1,1,0,Unidentified_Sources,Bangalore,0.0,0.0,14264,3308
761,2020,1,1,0,Unidentified_Sources,Chennai,0.0,0.0,24520,6794
762,2020,1,1,0,Unidentified_Sources,Dehradun,0.0,0.0,14383,3413
763,2020,1,1,0,Unidentified_Sources,Indore,0.0,0.0,45708,9186
764,2020,1,1,0,Unidentified_Sources,Pune,0.0,0.0,43016,9392
765,2020,1,1,1,Came_From_Google,Bangalore,175931.0,108784.0,59851,45397
766,2020,1,1,1,Came_From_Google,Chennai,489276.0,306900.0,179169,131835
767,2020,1,1,1,Came_From_Google,Dehradun,193950.0,111122.0,59551,40271
768,2020,1,1,1,Came_From_Google,Indore,932827.0,575779.0,379792,224233
769,2020,1,1,1,Came_From_Google,Pune,439425.0,237396.0,138623,102399
770,2020,1,1,1,Landed_on_the_page_Directly,Bangalore,360197.0,138549.0,62179,29664
771,2020,1,1,1,Landed_on_the_page_Directly,Chennai,709490.0,311952.0,166404,74994
772,2020,1,1,1,Landed_on_the_page_Directly,Dehradun,453161.0,167255.0,70915,24409
773,2020,1,1,1,Landed_on_the_page_Directly,Indore,1617808.0,956404.0,658626,214161
774,2020,1,1,1,Landed_on_the_page_Directly,Pune,2032127.0,663681.0,418480,205769
775,2020,1,1,1,Unidentified_Sources,Bangalore,64236.0,28579.0,8935,4090
776,2020,1,1,1,Unidentified_Sources,Chennai,157630.0,86400.0,26169,11703
777,2020,1,1,1,Unidentified_Sources,Dehradun,66143.0,38814.0,11725,6948
778,2020,1,1,1,Unidentified_Sources,Indore,516316.0,256863.0,145503,43143
779,2020,1,1,1,Unidentified_Sources,Pune,382177.0,115158.0,38709,23113
780,2020,2,0,0,Came_From_Google,Bangalore,0.0,0.0,54417,14723
781,2020,2,0,0,Came_From_Google,Chennai,0.0,0.0,95605,39874
782,2020,2,0,0,Came_From_Google,Dehradun,0.0,0.0,37408,14417
783,2020,2,0,0,Came_From_Google,Indore,0.0,0.0,115211,51325
784,2020,2,0,0,Came_From_Google,Pune,0.0,0.0,174604,29010
785,2020,2,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,55530,19448
786,2020,2,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,105040,45904
787,2020,2,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,58250,17094
788,2020,2,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,156349,79764
789,2020,2,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,255890,68869
790,2020,2,0,0,Unidentified_Sources,Bangalore,0.0,0.0,12958,3346
791,2020,2,0,0,Unidentified_Sources,Chennai,0.0,0.0,27710,9275
792,2020,2,0,0,Unidentified_Sources,Dehradun,0.0,0.0,18629,4235
793,2020,2,0,0,Unidentified_Sources,Indore,0.0,0.0,43128,14279
794,2020,2,0,0,Unidentified_Sources,Pune,0.0,0.0,42760,11821
795,2020,2,0,1,Came_From_Google,Bangalore,115816.0,80689.0,46804,38898
796,2020,2,0,1,Came_From_Google,Chennai,348662.0,230366.0,135756,105900
797,2020,2,0,1,Came_From_Google,Dehradun,125852.0,81337.0,41281,30490
798,2020,2,0,1,Came_From_Google,Indore,668483.0,412468.0,278865,208685
799,2020,2,0,1,Came_From_Google,Pune,287862.0,166389.0,96460,80951
800,2020,2,0,1,Landed_on_the_page_Directly,Bangalore,336994.0,154796.0,69521,59601
801,2020,2,0,1,Landed_on_the_page_Directly,Chennai,1103640.0,416263.0,123885,97452
802,2020,2,0,1,Landed_on_the_page_Directly,Dehradun,492983.0,173442.0,34525,22103
803,2020,2,0,1,Landed_on_the_page_Directly,Indore,1583816.0,849723.0,522107,311586
804,2020,2,0,1,Landed_on_the_page_Directly,Pune,3523809.0,1173658.0,339685,254937
805,2020,2,0,1,Unidentified_Sources,Bangalore,33406.0,18151.0,6377,3245
806,2020,2,0,1,Unidentified_Sources,Chennai,128845.0,67951.0,24040,13233
807,2020,2,0,1,Unidentified_Sources,Dehradun,64688.0,39318.0,11028,6620
808,2020,2,0,1,Unidentified_Sources,Indore,232768.0,122595.0,72062,38902
809,2020,2,0,1,Unidentified_Sources,Pune,204746.0,69666.0,29663,20649
810,2020,2,1,0,Came_From_Google,Bangalore,0.0,0.0,57346,18445
811,2020,2,1,0,Came_From_Google,Chennai,0.0,0.0,84441,33089
812,2020,2,1,0,Came_From_Google,Dehradun,0.0,0.0,37155,12394
813,2020,2,1,0,Came_From_Google,Indore,0.0,0.0,92430,37718
814,2020,2,1,0,Came_From_Google,Pune,0.0,0.0,171789,33486
815,2020,2,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,71995,22149
816,2020,2,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,125658,37782
817,2020,2,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,84184,12188
818,2020,2,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,243170,87066
819,2020,2,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,376724,76597
820,2020,2,1,0,Unidentified_Sources,Bangalore,0.0,0.0,11329,2944
821,2020,2,1,0,Unidentified_Sources,Chennai,0.0,0.0,21113,6517
822,2020,2,1,0,Unidentified_Sources,Dehradun,0.0,0.0,12359,2920
823,2020,2,1,0,Unidentified_Sources,Indore,0.0,0.0,43552,10499
824,2020,2,1,0,Unidentified_Sources,Pune,0.0,0.0,39137,8703
825,2020,2,1,1,Came_From_Google,Bangalore,180732.0,108108.0,58019,45221
826,2020,2,1,1,Came_From_Google,Chennai,423876.0,261879.0,151302,113491
827,2020,2,1,1,Came_From_Google,Dehradun,172572.0,97108.0,49848,34494
828,2020,2,1,1,Came_From_Google,Indore,854117.0,489538.0,320618,214416
829,2020,2,1,1,Came_From_Google,Pune,405594.0,211191.0,119398,90047
830,2020,2,1,1,Landed_on_the_page_Directly,Bangalore,346013.0,132556.0,58398,27462
831,2020,2,1,1,Landed_on_the_page_Directly,Chennai,697665.0,291534.0,149695,69662
832,2020,2,1,1,Landed_on_the_page_Directly,Dehradun,410517.0,150059.0,60902,21874
833,2020,2,1,1,Landed_on_the_page_Directly,Indore,1496762.0,836036.0,568661,242779
834,2020,2,1,1,Landed_on_the_page_Directly,Pune,1972468.0,599883.0,362157,182310
835,2020,2,1,1,Unidentified_Sources,Bangalore,54456.0,24996.0,7857,3534
836,2020,2,1,1,Unidentified_Sources,Chennai,130261.0,70498.0,21564,9779
837,2020,2,1,1,Unidentified_Sources,Dehradun,54960.0,33723.0,9173,5370
838,2020,2,1,1,Unidentified_Sources,Indore,443524.0,251021.0,161168,53880
839,2020,2,1,1,Unidentified_Sources,Pune,350806.0,105390.0,34675,21687
840,2020,3,0,0,Came_From_Google,Bangalore,0.0,0.0,70809,16851
841,2020,3,0,0,Came_From_Google,Chennai,0.0,0.0,119937,51273
842,2020,3,0,0,Came_From_Google,Dehradun,0.0,0.0,49338,19647
843,2020,3,0,0,Came_From_Google,Indore,0.0,0.0,134463,60792
844,2020,3,0,0,Came_From_Google,Pune,0.0,0.0,189916,32473
845,2020,3,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,78998,21969
846,2020,3,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,131370,60591
847,2020,3,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,76268,22929
848,2020,3,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,183230,90013
849,2020,3,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,278230,76841
850,2020,3,0,0,Unidentified_Sources,Bangalore,0.0,0.0,20335,5172
851,2020,3,0,0,Unidentified_Sources,Chennai,0.0,0.0,37909,13068
852,2020,3,0,0,Unidentified_Sources,Dehradun,0.0,0.0,26340,5672
853,2020,3,0,0,Unidentified_Sources,Indore,0.0,0.0,50533,16640
854,2020,3,0,0,Unidentified_Sources,Pune,0.0,0.0,52875,13679
855,2020,3,0,1,Came_From_Google,Bangalore,132849.0,92508.0,53402,45623
856,2020,3,0,1,Came_From_Google,Chennai,412175.0,275324.0,169172,133867
857,2020,3,0,1,Came_From_Google,Dehradun,161483.0,105870.0,57668,43425
858,2020,3,0,1,Came_From_Google,Indore,767321.0,463926.0,310063,234674
859,2020,3,0,1,Came_From_Google,Pune,325265.0,187706.0,112094,91316
860,2020,3,0,1,Landed_on_the_page_Directly,Bangalore,471145.0,183602.0,84252,74652
861,2020,3,0,1,Landed_on_the_page_Directly,Chennai,2121054.0,461095.0,153388,119817
862,2020,3,0,1,Landed_on_the_page_Directly,Dehradun,539495.0,207349.0,45329,29877
863,2020,3,0,1,Landed_on_the_page_Directly,Indore,2360423.0,698703.0,383963,238264
864,2020,3,0,1,Landed_on_the_page_Directly,Pune,6463389.0,1094832.0,408413,314219
865,2020,3,0,1,Unidentified_Sources,Bangalore,43128.0,23672.0,10057,5470
866,2020,3,0,1,Unidentified_Sources,Chennai,184704.0,88774.0,34128,17875
867,2020,3,0,1,Unidentified_Sources,Dehradun,80343.0,50959.0,19269,12515
868,2020,3,0,1,Unidentified_Sources,Indore,336671.0,159378.0,90298,47662
869,2020,3,0,1,Unidentified_Sources,Pune,298877.0,86024.0,40074,26184
870,2020,3,1,0,Came_From_Google,Bangalore,0.0,0.0,57145,20121
871,2020,3,1,0,Came_From_Google,Chennai,0.0,0.0,96042,40018
872,2020,3,1,0,Came_From_Google,Dehradun,0.0,0.0,47681,16022
873,2020,3,1,0,Came_From_Google,Indore,0.0,0.0,103947,42052
874,2020,3,1,0,Came_From_Google,Pune,0.0,0.0,190716,36366
875,2020,3,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,84288,25761
876,2020,3,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,151450,49966
877,2020,3,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,97969,15784
878,2020,3,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,281445,89396
879,2020,3,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,409237,81476
880,2020,3,1,0,Unidentified_Sources,Bangalore,0.0,0.0,17232,5405
881,2020,3,1,0,Unidentified_Sources,Chennai,0.0,0.0,28758,8738
882,2020,3,1,0,Unidentified_Sources,Dehradun,0.0,0.0,16216,3427
883,2020,3,1,0,Unidentified_Sources,Indore,0.0,0.0,82358,21854
884,2020,3,1,0,Unidentified_Sources,Pune,0.0,0.0,47586,9606
885,2020,3,1,1,Came_From_Google,Bangalore,198442.0,115447.0,58295,47708
886,2020,3,1,1,Came_From_Google,Chennai,475007.0,292354.0,169865,129595
887,2020,3,1,1,Came_From_Google,Dehradun,217657.0,123525.0,67312,47192
888,2020,3,1,1,Came_From_Google,Indore,984772.0,556665.0,358795,244884
889,2020,3,1,1,Came_From_Google,Pune,454565.0,245257.0,148017,107901
890,2020,3,1,1,Landed_on_the_page_Directly,Bangalore,391792.0,146200.0,60254,32380
891,2020,3,1,1,Landed_on_the_page_Directly,Chennai,901605.0,376195.0,181283,88685
892,2020,3,1,1,Landed_on_the_page_Directly,Dehradun,476460.0,180678.0,73926,29163
893,2020,3,1,1,Landed_on_the_page_Directly,Indore,2283070.0,1104778.0,641032,262122
894,2020,3,1,1,Landed_on_the_page_Directly,Pune,1428236.0,694226.0,448944,235302
895,2020,3,1,1,Unidentified_Sources,Bangalore,72995.0,35212.0,13594,7306
896,2020,3,1,1,Unidentified_Sources,Chennai,179084.0,96954.0,30762,14019
897,2020,3,1,1,Unidentified_Sources,Dehradun,71380.0,42775.0,10727,5619
898,2020,3,1,1,Unidentified_Sources,Indore,770701.0,431443.0,295286,121239
899,2020,3,1,1,Unidentified_Sources,Pune,391173.0,129554.0,45320,25160
900,2020,4,0,0,Came_From_Google,Bangalore,0.0,0.0,75855,23411
901,2020,4,0,0,Came_From_Google,Chennai,0.0,0.0,155712,71750
902,2020,4,0,0,Came_From_Google,Dehradun,0.0,0.0,50149,20729
903,2020,4,0,0,Came_From_Google,Indore,0.0,0.0,172083,74374
904,2020,4,0,0,Came_From_Google,Pune,0.0,0.0,219968,52202
905,2020,4,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,98285,32407
906,2020,4,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,188865,96706
907,2020,4,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,91247,29077
908,2020,4,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,235685,117212
909,2020,4,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,413292,104913
910,2020,4,0,0,Unidentified_Sources,Bangalore,0.0,0.0,17563,4733
911,2020,4,0,0,Unidentified_Sources,Chennai,0.0,0.0,36511,11815
912,2020,4,0,0,Unidentified_Sources,Dehradun,0.0,0.0,22639,4523
913,2020,4,0,0,Unidentified_Sources,Indore,0.0,0.0,49436,14839
914,2020,4,0,0,Unidentified_Sources,Pune,0.0,0.0,45616,12018
915,2020,4,0,1,Came_From_Google,Bangalore,159066.0,115561.0,75572,66489
916,2020,4,0,1,Came_From_Google,Chennai,522007.0,356200.0,234648,194965
917,2020,4,0,1,Came_From_Google,Dehradun,174434.0,113004.0,61673,45570
918,2020,4,0,1,Came_From_Google,Indore,948299.0,581601.0,411213,309690
919,2020,4,0,1,Came_From_Google,Pune,561379.0,320952.0,211983,174993
920,2020,4,0,1,Landed_on_the_page_Directly,Bangalore,491642.0,196728.0,114286,102650
921,2020,4,0,1,Landed_on_the_page_Directly,Chennai,1830646.0,523926.0,229460,189479
922,2020,4,0,1,Landed_on_the_page_Directly,Dehradun,687801.0,208741.0,64658,43223
923,2020,4,0,1,Landed_on_the_page_Directly,Indore,2632792.0,1106594.0,873297,382520
924,2020,4,0,1,Landed_on_the_page_Directly,Pune,8949571.0,1932569.0,600182,400768
925,2020,4,0,1,Unidentified_Sources,Bangalore,55350.0,30718.0,15398,9726
926,2020,4,0,1,Unidentified_Sources,Chennai,199075.0,102218.0,45647,25386
927,2020,4,0,1,Unidentified_Sources,Dehradun,86025.0,55228.0,20198,11519
928,2020,4,0,1,Unidentified_Sources,Indore,456791.0,169330.0,111472,61982
929,2020,4,0,1,Unidentified_Sources,Pune,543506.0,100156.0,55709,34236
930,2020,4,1,0,Came_From_Google,Bangalore,0.0,0.0,65346,25726
931,2020,4,1,0,Came_From_Google,Chennai,0.0,0.0,125116,58057
932,2020,4,1,0,Came_From_Google,Dehradun,0.0,0.0,48263,16354
933,2020,4,1,0,Came_From_Google,Indore,0.0,0.0,137908,52668
934,2020,4,1,0,Came_From_Google,Pune,0.0,0.0,229454,49208
935,2020,4,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,103732,38714
936,2020,4,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,210393,82109
937,2020,4,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,112912,18680
938,2020,4,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,346292,104660
939,2020,4,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,504883,105280
940,2020,4,1,0,Unidentified_Sources,Bangalore,0.0,0.0,16619,5385
941,2020,4,1,0,Unidentified_Sources,Chennai,0.0,0.0,27114,7182
942,2020,4,1,0,Unidentified_Sources,Dehradun,0.0,0.0,15034,2689
943,2020,4,1,0,Unidentified_Sources,Indore,0.0,0.0,44080,7493
944,2020,4,1,0,Unidentified_Sources,Pune,0.0,0.0,47835,8990
945,2020,4,1,1,Came_From_Google,Bangalore,228195.0,139899.0,78694,65537
946,2020,4,1,1,Came_From_Google,Chennai,630669.0,390751.0,235912,190164
947,2020,4,1,1,Came_From_Google,Dehradun,251024.0,135649.0,69731,48078
948,2020,4,1,1,Came_From_Google,Indore,1312007.0,773860.0,530574,366356
949,2020,4,1,1,Came_From_Google,Pune,687147.0,388490.0,253548,190522
950,2020,4,1,1,Landed_on_the_page_Directly,Bangalore,552642.0,213854.0,82502,45671
951,2020,4,1,1,Landed_on_the_page_Directly,Chennai,1070609.0,505620.0,269575,139291
952,2020,4,1,1,Landed_on_the_page_Directly,Dehradun,679299.0,263077.0,96059,31769
953,2020,4,1,1,Landed_on_the_page_Directly,Indore,2196622.0,1212724.0,859678,353670
954,2020,4,1,1,Landed_on_the_page_Directly,Pune,2144092.0,892820.0,611224,314629
955,2020,4,1,1,Unidentified_Sources,Bangalore,97754.0,45483.0,18790,11445
956,2020,4,1,1,Unidentified_Sources,Chennai,210465.0,116135.0,41305,19460
957,2020,4,1,1,Unidentified_Sources,Dehradun,74475.0,45561.0,12001,5831
958,2020,4,1,1,Unidentified_Sources,Indore,518051.0,288323.0,187536,59148
959,2020,4,1,1,Unidentified_Sources,Pune,436096.0,152025.0,58284,32233
960,2020,5,0,0,Came_From_Google,Bangalore,0.0,0.0,59225,24066
961,2020,5,0,0,Came_From_Google,Chennai,0.0,0.0,150236,77190
962,2020,5,0,0,Came_From_Google,Dehradun,0.0,0.0,41463,17709
963,2020,5,0,0,Came_From_Google,Indore,0.0,0.0,193521,80935
964,2020,5,0,0,Came_From_Google,Pune,0.0,0.0,160960,50962
965,2020,5,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,83146,33717
966,2020,5,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,198597,105566
967,2020,5,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,82487,25847
968,2020,5,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,281879,133184
969,2020,5,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,332757,104638
970,2020,5,0,0,Unidentified_Sources,Bangalore,0.0,0.0,12329,3103
971,2020,5,0,0,Unidentified_Sources,Chennai,0.0,0.0,28371,9318
972,2020,5,0,0,Unidentified_Sources,Dehradun,0.0,0.0,15650,2918
973,2020,5,0,0,Unidentified_Sources,Indore,0.0,0.0,48234,18153
974,2020,5,0,0,Unidentified_Sources,Pune,0.0,0.0,30918,8361
975,2020,5,0,1,Came_From_Google,Bangalore,171454.0,126656.0,89402,71931
976,2020,5,0,1,Came_From_Google,Chennai,531875.0,356718.0,240885,207912
977,2020,5,0,1,Came_From_Google,Dehradun,160083.0,104643.0,56009,40645
978,2020,5,0,1,Came_From_Google,Indore,1053001.0,661373.0,480629,340378
979,2020,5,0,1,Came_From_Google,Pune,561772.0,341428.0,238641,184343
980,2020,5,0,1,Landed_on_the_page_Directly,Bangalore,497571.0,201000.0,125907,104154
981,2020,5,0,1,Landed_on_the_page_Directly,Chennai,1991280.0,557909.0,265818,207042
982,2020,5,0,1,Landed_on_the_page_Directly,Dehradun,669147.0,187391.0,57131,34926
983,2020,5,0,1,Landed_on_the_page_Directly,Indore,2341270.0,892572.0,557801,447909
984,2020,5,0,1,Landed_on_the_page_Directly,Pune,11274131.0,2544078.0,658397,389191
